frame,qr,esquina,x,y
38,113,right_bottom,576,595
39,120,left_top,174,614
39,120,left_bottom,171,570
39,120,right_top,219,611
39,120,right_bottom,217,567
39,71,left_top,34,639
39,71,left_bottom,35,593
39,71,right_top,83,633
39,71,right_bottom,85,587
39,121,left_top,177,669
39,121,left_bottom,175,627
39,121,right_top,221,664
39,121,right_bottom,220,623
39,78,left_top,110,631
39,78,left_bottom,113,587
39,78,right_top,153,625
39,78,right_bottom,154,581
39,77,left_top,67,984
39,77,left_bottom,59,939
39,77,right_top,110,966
39,77,right_bottom,102,922
39,80,left_top,110,742
39,80,left_bottom,108,699
39,80,right_top,152,734
39,80,right_bottom,151,691
39,106,left_top,613,643
39,106,left_bottom,612,600
39,106,right_top,660,651
39,106,right_bottom,660,606
39,110,left_top,603,860
39,110,left_bottom,608,817
39,110,right_top,649,870
39,110,right_bottom,653,827
40,78,left_top,114,627
40,78,left_bottom,117,583
40,78,right_top,157,622
40,78,right_bottom,159,577
40,120,left_top,178,612
40,120,left_bottom,176,567
40,120,right_top,224,607
40,120,right_bottom,223,564
40,71,left_top,37,634
40,71,left_bottom,39,588
40,71,right_top,87,628
40,71,right_bottom,90,583
40,121,left_top,181,666
40,121,left_bottom,179,624
40,121,right_top,225,662
40,121,right_bottom,224,620
40,80,left_top,112,739
40,80,left_bottom,111,695
40,80,right_top,156,730
40,80,right_bottom,155,688
40,72,left_top,35,692
40,72,left_bottom,37,647
40,72,right_top,84,684
40,72,right_bottom,86,641
40,77,left_top,67,980
40,77,left_bottom,59,935
40,77,right_top,111,963
40,77,right_bottom,103,919
40,76,left_top,59,923
40,76,left_bottom,54,879
40,76,right_top,102,907
40,76,right_bottom,96,863
40,82,left_top,118,847
40,82,left_bottom,114,805
40,82,right_top,158,836
40,82,right_bottom,156,794
40,87,left_top,470,715
40,87,left_bottom,474,674
40,87,right_top,513,722
40,87,right_bottom,516,681
40,113,left_top,549,630
40,113,left_bottom,550,587
40,113,right_top,595,638
40,113,right_bottom,596,594
40,106,left_top,620,644
40,106,left_bottom,621,600
40,106,right_top,669,652
40,106,right_bottom,669,607
40,116,left_top,541,788
40,116,left_bottom,544,747
40,116,right_top,583,799
40,116,right_bottom,587,757
40,107,left_top,621,698
40,107,left_bottom,621,657
40,107,right_top,668,707
40,107,right_bottom,668,665
40,108,left_top,618,753
40,108,left_bottom,620,710
40,108,right_top,665,762
40,108,right_bottom,668,719
40,115,left_top,545,735
40,115,left_bottom,549,694
40,115,right_top,588,745
40,115,right_bottom,593,702
41,71,left_top,43,631
41,71,left_bottom,45,584
41,71,right_top,93,625
41,71,right_bottom,96,580
41,120,left_top,184,609
41,120,left_bottom,183,565
41,120,right_top,230,606
41,120,right_bottom,229,562
41,121,left_top,186,664
41,121,left_bottom,185,622
41,121,right_top,231,660
41,121,right_bottom,230,618
41,80,left_top,118,736
41,80,left_bottom,117,693
41,80,right_top,161,728
41,80,right_bottom,161,686
41,122,left_top,188,718
41,122,left_bottom,187,676
41,122,right_top,232,714
41,122,right_bottom,231,672
41,78,left_top,120,625
41,78,left_bottom,123,581
41,78,right_top,163,619
41,78,right_bottom,165,575
41,87,left_top,475,716
41,87,left_bottom,479,675
41,87,right_top,518,724
41,87,right_bottom,522,682
41,113,left_top,556,631
41,113,left_bottom,556,588
41,113,right_top,601,639
41,113,right_bottom,603,595
41,86,left_top,480,664
41,86,left_bottom,481,624
41,86,right_top,522,671
41,86,right_bottom,522,632
41,106,left_top,627,646
41,106,left_bottom,628,602
41,106,right_top,675,655
41,106,right_bottom,676,609
41,107,left_top,626,701
41,107,left_bottom,627,659
41,107,right_top,674,710
41,107,right_bottom,675,667
41,110,left_top,614,865
41,110,left_bottom,618,822
41,110,right_top,660,877
41,110,right_bottom,664,832
41,108,left_top,623,756
41,108,left_bottom,626,712
41,108,right_top,671,765
41,108,right_bottom,674,722
41,111,left_top,607,920
41,111,left_bottom,612,878
41,111,right_top,653,932
41,111,right_bottom,658,889
42,120,left_top,196,607
42,120,left_bottom,194,562
42,120,right_top,240,604
42,120,right_bottom,240,560
42,78,left_top,130,622
42,78,left_bottom,134,578
42,78,right_top,174,617
42,78,right_bottom,176,572
42,71,left_top,55,628
42,71,left_bottom,56,581
42,71,right_top,104,622
42,71,right_bottom,107,577
42,80,left_top,128,734
42,80,left_bottom,128,691
42,80,right_top,171,726
42,80,right_bottom,171,684
42,79,left_top,129,679
42,79,left_bottom,131,635
42,79,right_top,171,672
42,79,right_bottom,174,629
42,73,left_top,56,744
42,73,left_bottom,53,699
42,73,right_top,100,735
42,73,right_bottom,99,690
42,123,left_top,201,767
42,123,left_bottom,199,728
42,123,right_top,244,765
42,123,right_bottom,243,724
42,77,left_top,80,976
42,77,left_bottom,73,931
42,77,right_top,124,959
42,77,right_bottom,116,915
42,121,left_top,198,662
42,121,left_bottom,196,620
42,121,right_top,242,659
42,121,right_bottom,241,617
42,122,left_top,199,716
42,122,left_bottom,198,674
42,122,right_top,243,713
42,122,right_bottom,242,671
42,89,left_top,476,822
42,89,left_bottom,480,781
42,89,right_top,517,831
42,89,right_bottom,522,790
42,113,left_top,568,631
42,113,left_bottom,568,589
42,113,right_top,613,640
42,113,right_bottom,614,596
42,116,left_top,557,792
42,116,left_bottom,561,751
42,116,right_top,599,804
42,116,right_bottom,603,762
42,111,left_top,617,924
42,111,left_bottom,622,881
42,111,right_top,663,937
42,111,right_bottom,668,893
42,106,left_top,639,647
42,106,left_bottom,639,603
42,106,right_top,687,657
42,106,right_bottom,688,611
42,112,left_top,608,983
42,112,left_bottom,615,937
42,112,right_top,655,995
42,112,right_bottom,662,949
42,109,left_top,630,813
42,109,left_bottom,634,771
42,109,right_top,677,824
42,109,right_bottom,681,781
42,108,left_top,634,759
42,108,left_bottom,638,715
42,108,right_top,682,768
42,108,right_bottom,685,724
42,110,left_top,624,869
42,110,left_bottom,629,826
42,110,right_top,670,880
42,110,right_bottom,675,836
43,71,left_top,65,626
43,71,left_bottom,67,579
43,71,right_top,115,620
43,71,right_bottom,118,575
43,73,left_top,67,743
43,73,left_bottom,64,697
43,73,right_top,112,733
43,73,right_bottom,110,688
43,80,left_top,140,732
43,80,left_bottom,139,689
43,80,right_top,183,725
43,80,right_bottom,183,682
43,96,left_top,4,887
43,96,left_bottom,0,842
43,96,right_top,50,866
43,96,right_bottom,45,822
43,98,left_top,22,999
43,98,left_bottom,13,954
43,98,right_top,68,977
43,98,right_bottom,59,933
43,123,left_top,212,767
43,123,left_bottom,211,726
43,123,right_top,256,763
43,123,right_bottom,256,723
43,82,left_top,144,842
43,82,left_bottom,141,800
43,82,right_top,184,832
43,82,right_bottom,182,790
43,121,left_top,209,661
43,121,left_bottom,208,618
43,121,right_top,254,657
43,121,right_bottom,253,615
43,136,left_top,284,818
43,136,left_bottom,284,778
43,136,right_top,324,810
43,136,right_bottom,324,772
43,86,left_top,506,663
43,86,left_bottom,506,623
43,86,right_top,548,671
43,86,right_bottom,549,631
43,87,left_top,501,717
43,87,left_bottom,505,675
43,87,right_top,544,725
43,87,right_bottom,548,683
43,116,left_top,572,793
43,116,left_bottom,576,751
43,116,right_top,615,806
43,116,right_bottom,619,763
43,113,left_top,583,630
43,113,left_bottom,584,587
43,113,right_top,629,639
43,113,right_bottom,631,595
43,106,left_top,655,647
43,106,left_bottom,657,601
43,106,right_top,705,656
43,106,right_bottom,706,609
43,109,left_top,647,814
43,109,left_bottom,650,772
43,109,right_top,693,826
43,109,right_bottom,698,782
43,112,left_top,623,986
43,112,left_bottom,631,940
43,112,right_top,671,1000
43,112,right_bottom,678,953
43,111,left_top,632,927
43,111,left_bottom,638,884
43,111,right_top,679,940
43,111,right_bottom,685,896
43,110,left_top,640,871
43,110,left_bottom,645,827
43,110,right_top,687,883
43,110,right_bottom,692,839
43,108,left_top,650,759
43,108,left_bottom,654,715
43,108,right_top,699,770
43,108,right_bottom,703,725
44,78,left_top,146,621
44,78,left_bottom,150,576
44,78,right_top,191,615
44,78,right_bottom,193,570
44,71,left_top,69,626
44,71,left_bottom,70,579
44,71,right_top,118,621
44,71,right_bottom,122,575
44,80,left_top,144,733
44,80,left_bottom,143,689
44,80,right_top,188,726
44,80,right_bottom,188,683
44,96,left_top,7,888
44,96,left_bottom,1,843
44,96,right_top,52,867
44,96,right_bottom,47,824
44,73,left_top,71,744
44,73,left_bottom,67,698
44,73,right_top,115,733
44,73,right_bottom,113,689
44,97,left_top,15,944
44,97,left_bottom,8,901
44,97,right_top,60,922
44,97,right_bottom,54,879
44,77,left_top,93,976
44,77,left_bottom,86,931
44,77,right_top,138,960
44,77,right_bottom,130,915
44,98,left_top,24,999
44,98,left_bottom,15,955
44,98,right_top,71,979
44,98,right_bottom,61,934
44,120,left_top,213,605
44,120,left_bottom,211,560
44,120,right_top,259,602
44,120,right_bottom,258,558
44,122,left_top,216,714
44,122,left_bottom,215,673
44,122,right_top,261,712
44,122,right_bottom,260,670
44,121,left_top,214,661
44,121,left_bottom,214,618
44,121,right_top,260,658
44,121,right_bottom,260,615
44,74,left_top,73,802
44,74,left_bottom,70,758
44,74,right_top,118,790
44,74,right_bottom,115,746
44,82,left_top,147,843
44,82,left_bottom,145,801
44,82,right_top,189,833
44,82,right_bottom,187,791
44,87,left_top,511,718
44,87,left_bottom,515,676
44,87,right_top,555,727
44,87,right_bottom,559,684
44,86,left_top,517,664
44,86,left_bottom,517,624
44,86,right_top,559,673
44,86,right_bottom,560,632
44,113,left_top,594,632
44,113,left_bottom,596,587
44,113,right_top,642,640
44,113,right_bottom,644,595
44,106,left_top,669,648
44,106,left_bottom,669,602
44,106,right_top,719,657
44,106,right_bottom,720,610
44,107,left_top,668,704
44,107,left_bottom,668,661
44,107,right_top,717,715
44,107,right_bottom,718,671
44,117,left_top,575,850
44,117,left_bottom,581,808
44,117,right_top,619,864
44,117,right_bottom,625,821
44,116,left_top,583,796
44,116,left_bottom,587,753
44,116,right_top,626,809
44,116,right_bottom,631,765
44,111,left_top,645,932
44,111,left_bottom,650,888
44,111,right_top,692,946
44,111,right_bottom,698,901
44,112,left_top,635,992
44,112,left_bottom,642,945
44,112,right_top,683,1006
44,112,right_bottom,691,958
44,109,left_top,659,818
44,109,left_bottom,663,775
44,109,right_top,707,830
44,109,right_bottom,712,785
45,78,left_top,143,624
45,78,left_bottom,146,579
45,78,right_top,187,618
45,78,right_bottom,189,573
45,71,left_top,63,629
45,71,left_bottom,65,582
45,71,right_top,114,624
45,71,right_bottom,117,578
45,79,left_top,141,681
45,79,left_bottom,142,637
45,79,right_top,185,674
45,79,right_bottom,187,631
45,80,left_top,140,737
45,80,left_bottom,139,693
45,80,right_top,185,730
45,80,right_bottom,185,686
45,82,left_top,143,848
45,82,left_bottom,141,805
45,82,right_top,186,837
45,82,right_bottom,184,795
45,97,left_top,9,949
45,97,left_bottom,3,905
45,97,right_top,54,927
45,97,right_bottom,49,884
45,98,left_top,18,1005
45,98,left_bottom,9,961
45,98,right_top,66,984
45,98,right_bottom,56,939
45,77,left_top,88,981
45,77,left_bottom,81,936
45,77,right_top,133,965
45,77,right_bottom,126,920
45,120,left_top,210,609
45,120,left_bottom,208,563
45,120,right_top,257,605
45,120,right_bottom,256,561
45,121,left_top,212,664
45,121,left_bottom,210,621
45,121,right_top,257,661
45,121,right_bottom,257,618
45,122,left_top,213,719
45,122,left_bottom,212,677
45,122,right_top,259,716
45,122,right_bottom,258,673
45,72,left_top,62,688
45,72,left_bottom,63,643
45,72,right_top,111,680
45,72,right_bottom,113,637
45,123,left_top,215,772
45,123,left_bottom,213,731
45,123,right_top,259,768
45,123,right_bottom,259,728
45,124,left_top,217,825
45,124,left_bottom,215,784
45,124,right_top,261,821
45,124,right_bottom,260,780
45,86,left_top,517,668
45,86,left_bottom,517,627
45,86,right_top,560,677
45,86,right_bottom,561,636
45,87,left_top,511,723
45,87,left_bottom,515,680
45,87,right_top,556,731
45,87,right_bottom,560,688
45,117,left_top,576,855
45,117,left_bottom,582,813
45,117,right_top,620,870
45,117,right_bottom,627,826
45,116,left_top,584,801
45,116,left_bottom,588,758
45,116,right_top,628,814
45,116,right_bottom,633,770
45,113,left_top,595,635
45,113,left_bottom,597,591
45,113,right_top,644,644
45,113,right_bottom,646,598
45,115,left_top,589,745
45,115,left_bottom,594,702
45,115,right_top,635,757
45,115,right_bottom,640,712
45,108,left_top,665,768
45,108,left_bottom,670,722
45,108,right_top,716,778
45,108,right_bottom,719,732
45,110,left_top,654,881
45,110,left_bottom,660,837
45,110,right_top,702,895
45,110,right_bottom,708,849
45,112,left_top,636,999
45,112,left_bottom,644,952
45,112,right_top,685,1013
45,112,right_bottom,693,965
45,111,left_top,646,938
45,111,left_bottom,652,894
45,111,right_top,695,953
45,111,right_bottom,701,908
45,109,left_top,661,823
45,109,left_bottom,665,780
45,109,right_top,710,836
45,109,right_bottom,714,791
46,71,left_top,60,634
46,71,left_bottom,61,586
46,71,right_top,111,628
46,71,right_bottom,114,582
46,78,left_top,139,628
46,78,left_bottom,143,583
46,78,right_top,185,623
46,78,right_bottom,187,577
46,80,left_top,137,742
46,80,left_bottom,136,697
46,80,right_top,182,734
46,80,right_bottom,182,691
46,98,left_top,13,1011
46,98,left_bottom,5,966
46,98,right_top,62,990
46,98,right_bottom,52,945
46,77,left_top,84,987
46,77,left_bottom,78,941
46,77,right_top,130,971
46,77,right_bottom,123,926
46,120,left_top,208,612
46,120,left_bottom,206,567
46,120,right_top,255,610
46,120,right_bottom,254,565
46,121,left_top,209,669
46,121,left_bottom,208,626
46,121,right_top,255,665
46,121,right_bottom,255,623
46,122,left_top,211,723
46,122,left_bottom,209,681
46,122,right_top,257,721
46,122,right_bottom,256,678
46,123,left_top,213,777
46,123,left_bottom,211,736
46,123,right_top,258,774
46,123,right_bottom,257,733
46,72,left_top,58,693
46,72,left_bottom,59,647
46,72,right_top,107,685
46,72,right_bottom,110,641
46,79,left_top,138,685
46,79,left_bottom,139,641
46,79,right_top,182,678
46,79,right_bottom,184,635
46,82,left_top,141,853
46,82,left_bottom,138,810
46,82,right_top,183,843
46,82,right_bottom,182,800
46,86,left_top,517,673
46,86,left_bottom,516,632
46,86,right_top,560,682
46,86,right_bottom,560,641
46,89,left_top,499,837
46,89,left_bottom,504,794
46,89,right_top,542,847
46,89,right_bottom,548,804
46,113,left_top,595,640
46,113,left_bottom,596,595
46,113,right_top,644,649
46,113,right_bottom,645,603
46,87,left_top,511,728
46,87,left_bottom,515,685
46,87,right_top,555,737
46,87,right_bottom,560,693
46,117,left_top,576,863
46,117,left_bottom,582,820
46,117,right_top,620,877
46,117,right_bottom,627,833
46,111,left_top,646,947
46,111,left_bottom,652,902
46,111,right_top,695,961
46,111,right_bottom,701,916
46,112,left_top,635,1009
46,112,left_bottom,644,960
46,112,right_top,686,1023
46,112,right_bottom,693,974
46,110,left_top,654,889
46,110,left_bottom,660,844
46,110,right_top,703,903
46,110,right_bottom,709,856
46,109,left_top,661,830
46,109,left_bottom,665,786
46,109,right_top,711,843
46,109,right_bottom,715,798
46,108,left_top,665,773
46,108,left_bottom,670,728
46,108,right_top,717,785
46,108,right_bottom,720,738
47,78,left_top,140,633
47,78,left_bottom,144,588
47,78,right_top,186,628
47,78,right_bottom,188,582
47,71,left_top,59,639
47,71,left_bottom,61,591
47,71,right_top,112,633
47,71,right_bottom,114,587
47,79,left_top,138,691
47,79,left_bottom,140,647
47,79,right_top,183,684
47,79,right_bottom,186,641
47,72,left_top,58,698
47,72,left_bottom,60,652
47,72,right_top,108,690
47,72,right_bottom,111,646
47,80,left_top,138,748
47,80,left_bottom,137,703
47,80,right_top,183,740
47,80,right_bottom,183,696
47,76,left_top,77,935
47,76,left_bottom,72,890
47,76,right_top,122,920
47,76,right_bottom,117,875
47,75,left_top,71,876
47,75,left_bottom,66,831
47,75,right_top,116,863
47,75,right_bottom,112,818
47,98,left_top,12,1018
47,98,left_bottom,4,973
47,98,right_top,61,997
47,98,right_bottom,52,951
47,77,left_top,84,994
47,77,left_bottom,77,948
47,77,right_top,130,978
47,77,right_bottom,123,933
47,120,left_top,209,618
47,120,left_bottom,207,572
47,120,right_top,257,615
47,120,right_bottom,256,570
47,121,left_top,211,674
47,121,left_bottom,209,631
47,121,right_top,257,671
47,121,right_bottom,256,628
47,122,left_top,212,730
47,122,left_bottom,211,687
47,122,right_top,258,727
47,122,right_bottom,257,683
47,123,left_top,214,783
47,123,left_bottom,212,742
47,123,right_top,259,780
47,123,right_bottom,258,739
47,73,left_top,62,758
47,73,left_bottom,59,711
47,73,right_top,108,748
47,73,right_bottom,107,702
47,82,left_top,141,859
47,82,left_bottom,139,816
47,82,right_top,184,849
47,82,right_bottom,182,806
47,124,left_top,216,837
47,124,left_bottom,214,795
47,124,right_top,260,833
47,124,right_bottom,259,792
47,86,left_top,519,680
47,86,left_bottom,519,638
47,86,right_top,563,689
47,86,right_bottom,563,647
47,87,left_top,513,735
47,87,left_bottom,518,692
47,87,right_top,558,744
47,87,right_bottom,562,701
47,89,left_top,501,844
47,89,left_bottom,506,802
47,89,right_top,544,856
47,89,right_bottom,550,812
47,116,left_top,586,816
47,116,left_bottom,591,772
47,116,right_top,631,830
47,116,right_bottom,636,785
47,113,left_top,598,646
47,113,left_bottom,599,602
47,113,right_top,647,657
47,113,right_bottom,648,610
47,109,left_top,664,839
47,109,left_bottom,668,795
47,109,right_top,714,853
47,109,right_bottom,718,807
47,110,left_top,657,899
47,110,left_bottom,663,853
47,110,right_top,706,913
47,110,right_bottom,712,866
47,112,left_top,638,1020
47,112,left_bottom,647,971
47,112,right_top,688,1035
47,112,right_bottom,697,986
47,114,left_top,599,702
47,114,left_bottom,598,660
47,114,right_top,646,713
47,114,right_bottom,646,670
48,78,left_top,143,638
48,78,left_bottom,146,592
48,78,right_top,189,633
48,78,right_bottom,191,587
48,71,left_top,61,643
48,71,left_bottom,63,595
48,71,right_top,113,638
48,71,right_bottom,116,591
48,80,left_top,140,753
48,80,left_bottom,140,708
48,80,right_top,186,746
48,80,right_bottom,186,701
48,79,left_top,141,695
48,79,left_bottom,142,651
48,79,right_top,186,689
48,79,right_bottom,188,646
48,75,left_top,72,881
48,75,left_bottom,67,835
48,75,right_top,117,868
48,75,right_bottom,113,823
48,82,left_top,143,864
48,82,left_bottom,140,821
48,82,right_top,186,855
48,82,right_bottom,185,812
48,77,left_top,84,1000
48,77,left_bottom,78,953
48,77,right_top,131,984
48,77,right_bottom,124,938
48,98,left_top,12,1022
48,98,left_bottom,4,977
48,98,right_top,61,1002
48,98,right_bottom,52,956
48,120,left_top,212,623
48,120,left_bottom,210,577
48,120,right_top,260,620
48,120,right_bottom,259,575
48,121,left_top,214,680
48,121,left_bottom,212,636
48,121,right_top,260,677
48,121,right_bottom,260,633
48,122,left_top,215,735
48,122,left_bottom,214,692
48,122,right_top,261,732
48,122,right_bottom,260,689
48,86,left_top,524,686
48,86,left_bottom,524,645
48,86,right_top,567,697
48,86,right_bottom,568,655
48,87,left_top,518,743
48,87,left_bottom,523,699
48,87,right_top,563,753
48,87,right_bottom,568,708
48,89,left_top,505,853
48,89,left_bottom,511,810
48,89,right_top,549,865
48,89,right_bottom,555,821
48,88,left_top,513,798
48,88,left_bottom,517,755
48,88,right_top,556,809
48,88,right_bottom,562,765
48,118,left_top,575,937
48,118,left_bottom,582,894
48,118,right_top,619,954
48,118,right_bottom,626,910
48,114,left_top,604,710
48,114,left_bottom,604,667
48,114,right_top,652,721
48,114,right_bottom,652,677
48,90,left_top,498,908
48,90,left_bottom,503,866
48,90,right_top,541,920
48,90,right_bottom,547,877
48,112,left_top,643,1032
48,112,left_bottom,652,983
48,112,right_top,694,1048
48,112,right_bottom,702,998
48,111,left_top,654,969
48,111,left_bottom,661,923
48,111,right_top,704,985
48,111,right_bottom,711,938
48,110,left_top,662,910
48,110,left_bottom,669,864
48,110,right_top,712,925
48,110,right_bottom,719,877
48,119,left_top,559,995
48,119,left_bottom,573,949
48,119,right_top,603,1013
48,119,right_bottom,618,966
49,78,left_top,144,641
49,78,left_bottom,148,595
49,78,right_top,191,636
49,78,right_bottom,193,590
49,79,left_top,142,698
49,79,left_bottom,144,654
49,79,right_top,188,692
49,79,right_bottom,190,648
49,71,left_top,62,645
49,71,left_bottom,64,597
49,71,right_top,115,640
49,71,right_bottom,117,594
49,80,left_top,142,756
49,80,left_bottom,141,711
49,80,right_top,188,749
49,80,right_bottom,188,704
49,74,left_top,66,825
49,74,left_bottom,65,779
49,74,right_top,114,813
49,74,right_bottom,112,768
49,82,left_top,144,868
49,82,left_bottom,142,824
49,82,right_top,188,859
49,82,right_bottom,187,815
49,77,left_top,84,1003
49,77,left_bottom,78,956
49,77,right_top,131,988
49,77,right_bottom,125,942
49,98,left_top,12,1025
49,98,left_bottom,3,980
49,98,right_top,61,1005
49,98,right_bottom,52,959
49,120,left_top,214,626
49,120,left_bottom,213,580
49,120,right_top,263,623
49,120,right_bottom,262,578
49,72,left_top,61,705
49,72,left_bottom,62,659
49,72,right_top,111,697
49,72,right_bottom,114,653
49,121,left_top,216,683
49,121,left_bottom,215,639
49,121,right_top,263,680
49,121,right_bottom,263,636
49,122,left_top,218,737
49,122,left_bottom,216,695
49,122,right_top,264,737
49,122,right_bottom,263,693
49,76,left_top,78,943
49,76,left_bottom,74,898
49,76,right_top,124,929
49,76,right_bottom,120,884
49,126,left_top,224,954
49,126,left_bottom,222,911
49,126,right_top,268,952
49,126,right_bottom,267,907
49,123,left_top,219,792
49,123,left_bottom,217,750
49,123,right_top,264,790
49,123,right_bottom,263,748
49,86,left_top,529,693
49,86,left_bottom,529,650
49,86,right_top,573,703
49,86,right_bottom,573,660
49,87,left_top,523,749
49,87,left_bottom,528,705
49,87,right_top,568,759
49,87,right_bottom,573,714
49,88,left_top,517,804
49,88,left_bottom,522,762
49,88,right_top,561,816
49,88,right_bottom,566,772
49,89,left_top,510,860
49,89,left_bottom,515,817
49,89,right_top,553,872
49,89,right_bottom,559,828
49,90,left_top,501,916
49,90,left_bottom,507,873
49,90,right_top,545,929
49,90,right_bottom,551,885
49,113,left_top,610,660
49,113,left_bottom,610,615
49,113,right_top,658,671
49,113,right_bottom,660,624
49,117,left_top,588,890
49,117,left_bottom,594,846
49,117,right_top,633,906
49,117,right_bottom,640,861
49,111,left_top,659,980
49,111,left_bottom,666,933
49,111,right_top,709,996
49,111,right_bottom,716,949
49,118,left_top,579,946
49,118,left_bottom,586,903
49,118,right_top,624,964
49,118,right_bottom,631,919
49,112,left_top,647,1043
49,112,left_bottom,656,993
49,112,right_top,699,1060
49,112,right_bottom,708,1010
50,78,left_top,146,642
50,78,left_bottom,149,596
50,78,right_top,193,637
50,78,right_bottom,195,591
50,71,left_top,63,646
50,71,left_bottom,64,598
50,71,right_top,116,642
50,71,right_bottom,118,595
50,72,left_top,62,706
50,72,left_bottom,63,660
50,72,right_top,113,699
50,72,right_bottom,115,655
50,80,left_top,143,758
50,80,left_bottom,143,712
50,80,right_top,189,751
50,80,right_bottom,190,706
50,79,left_top,144,700
50,79,left_bottom,146,655
50,79,right_top,190,694
50,79,right_bottom,192,650
50,82,left_top,145,870
50,82,left_bottom,143,827
50,82,right_top,189,861
50,82,right_bottom,188,818
50,74,left_top,67,825
50,74,left_bottom,65,781
50,74,right_top,115,815
50,74,right_bottom,113,770
50,77,left_top,84,1005
50,77,left_bottom,78,958
50,77,right_top,132,990
50,77,right_bottom,126,944
50,98,left_top,11,1027
50,98,left_bottom,3,981
50,98,right_top,61,1007
50,98,right_bottom,53,961
50,120,left_top,217,627
50,120,left_bottom,215,581
50,120,right_top,265,625
50,120,right_bottom,265,580
50,121,left_top,218,685
50,121,left_bottom,217,641
50,121,right_top,265,682
50,121,right_bottom,265,638
50,122,left_top,219,741
50,122,left_bottom,218,697
50,122,right_top,266,739
50,122,right_bottom,265,695
50,123,left_top,221,794
50,123,left_bottom,219,753
50,123,right_top,266,793
50,123,right_bottom,266,751
50,89,left_top,513,866
50,89,left_bottom,519,822
50,89,right_top,557,878
50,89,right_bottom,564,834
50,86,left_top,534,697
50,86,left_bottom,534,654
50,86,right_top,578,707
50,86,right_bottom,578,665
50,87,left_top,527,754
50,87,left_bottom,532,710
50,87,right_top,573,765
50,87,right_bottom,578,719
50,113,left_top,614,665
50,113,left_bottom,615,619
50,113,right_top,664,677
50,113,right_bottom,666,628
50,119,left_top,566,1012
50,119,left_bottom,581,966
50,119,right_top,611,1032
50,119,right_bottom,626,984
50,116,left_top,601,839
50,116,left_bottom,606,794
50,116,right_top,646,855
50,116,right_bottom,652,809
50,90,left_top,504,922
50,90,left_bottom,511,879
50,90,right_top,549,935
50,90,right_bottom,555,891
50,112,left_top,651,1053
50,112,left_bottom,661,1003
50,112,right_top,703,1071
50,112,right_bottom,713,1020
50,111,left_top,664,989
50,111,left_bottom,671,942
50,111,right_top,715,1007
50,111,right_bottom,721,959
50,118,left_top,582,953
50,118,left_bottom,590,910
50,118,right_top,628,972
50,118,right_bottom,635,927
50,117,left_top,592,897
50,117,left_bottom,599,852
50,117,right_top,637,914
50,117,right_bottom,645,868
51,78,left_top,145,644
51,78,left_bottom,149,598
51,78,right_top,193,639
51,78,right_bottom,196,593
51,71,left_top,62,648
51,71,left_bottom,63,600
51,71,right_top,115,644
51,71,right_bottom,118,597
51,80,left_top,143,759
51,80,left_bottom,142,715
51,80,right_top,189,753
51,80,right_bottom,190,709
51,72,left_top,60,708
51,72,left_bottom,61,662
51,72,right_top,112,701
51,72,right_bottom,114,657
51,84,left_top,152,987
51,84,left_bottom,147,942
51,84,right_top,195,975
51,84,right_bottom,191,930
51,77,left_top,82,1008
51,77,left_bottom,77,961
51,77,right_top,130,993
51,77,right_bottom,124,947
51,74,left_top,66,828
51,74,left_bottom,63,783
51,74,right_top,114,817
51,74,right_bottom,112,772
51,98,left_top,9,1030
51,98,left_bottom,1,984
51,98,right_top,59,1010
51,98,right_bottom,51,964
51,76,left_top,77,948
51,76,left_bottom,72,903
51,76,right_top,123,934
51,76,right_bottom,120,888
51,120,left_top,217,630
51,120,left_bottom,216,583
51,120,right_top,266,627
51,120,right_bottom,266,581
51,121,left_top,219,687
51,121,left_bottom,218,643
51,121,right_top,266,685
51,121,right_bottom,266,640
51,122,left_top,220,743
51,122,left_bottom,218,699
51,122,right_top,267,741
51,122,right_bottom,266,697
51,79,left_top,144,702
51,79,left_bottom,145,657
51,79,right_top,190,696
51,79,right_bottom,193,652
51,82,left_top,145,873
51,82,left_bottom,143,829
51,82,right_top,189,863
51,82,right_bottom,188,820
51,89,left_top,516,871
51,89,left_bottom,522,827
51,89,right_top,560,884
51,89,right_bottom,567,840
51,130,left_top,443,787
51,130,left_bottom,446,747
51,130,right_top,487,797
51,130,right_bottom,491,756
51,86,left_top,537,700
51,86,left_bottom,537,658
51,86,right_top,582,712
51,86,right_bottom,582,669
51,87,left_top,530,759
51,87,left_bottom,535,713
51,87,right_top,576,769
51,87,right_bottom,582,724
51,90,left_top,507,927
51,90,left_bottom,513,884
51,90,right_top,551,941
51,90,right_bottom,558,897
51,91,left_top,495,984
51,91,left_bottom,505,939
51,91,right_top,538,1001
51,91,right_bottom,549,954
51,119,left_top,568,1019
51,119,left_bottom,584,972
51,119,right_top,613,1040
51,119,right_bottom,629,992
51,117,left_top,595,903
51,117,left_bottom,602,858
51,117,right_top,641,921
51,117,right_bottom,649,874
51,112,left_top,654,1062
51,112,left_bottom,664,1010
51,112,right_top,706,1081
51,112,right_bottom,716,1029
51,116,left_top,605,845
51,116,left_bottom,610,800
51,116,right_top,650,862
51,116,right_bottom,656,815
52,78,left_top,142,649
52,78,left_bottom,145,603
52,78,right_top,190,644
52,78,right_bottom,192,597
52,71,left_top,58,653
52,71,left_bottom,59,605
52,71,right_top,111,648
